Review 
"This property is a time share/hotel. We booked a week. We booked a suite - which had a separate bedroom and pullout couch and a spa bath. Average price $450-740 per night.
Quite a large property with 7 buildings - we were in Building 3. Lots of walking as you can't park near any of the buildings. It rains in Kauai in March - a lot - so make sure you have umbrellas. Great place for families with children - kids pools. No beach access on this property, but you can have access to the St Regis beach - about 10 minutes away. Restaurants on the property are convenient but expensive. Friendly staff, business center. It is located about 10 minutes (driving) from the main shopping area and restaurants in Hanalei so you really need a rental car to get around."
"We had great experience at the Westin Villas. The rooms and surrounding were very clean Airconditioning worked well, and rainshower was nice. Beds and pillows were comfortable Everyone was very friendly and helpful We didn’t have a car the first few days and the shuttle to St Regis for dinners and to the Avis rental was helpful when we needed to rent a car. Wi-Fi worked great in all areas"
"Westin Princeville is a nice property, and the grounds are lovely & well maintained, but it is not located on the beach, nor can you see the water from most of the rooms. The hotel sits high on a cliff. This is a time-share property & if I were an owner, I would not be happy with the lack of views from most of the rooms. We overlooked part golf course & part parking lot in bldg. 6.
Parking is not good. The small lot in b/w 3 bldgs. filled up & had to park & walk a distance away.

The weather was not the best, but during nicer weather, the pools & pool areas were packed. There are several pools, but areas are small. We finally got in the hot tub, & 6 young children ran over & got in....1 was spitting in the water. Hot tub time over. Need adults only pool.

Our room was very nice, but....We were in a villa and they all have connecting doors to the Villa next-door. We could hear people talking loudly and slamming dishes in the kitchen cabinets all hours of the day and night & the washer and dryer going all hours of the day and night. We also had loud elephants above our room stomping as well. I was a little surprised.

The employees were all helpful & very nice. Front desk staff were very polite & professional. The property offers a “tidy room” program where you can skip your room cleaning for the day for 1 free breakfast. I think this was brilliant & more hotels should this. It saves the hotel $$ & they pass that onto the customer. Very smart business. Breakfast was always a challenge as the birds were flocking into the dining area. We only ate breakfast 4x & all the food was awesome! Especially the loco moco. Highly recommend.

There’s not a lot to do @ the hotel since there’s no beach. They give you a pass to go to the St Regis beach 10 minutes away. 
The Westin has an odd vibe....or really lack thereof. If you like to hang out at the pool and not go anywhere, this is the place for you. 
It’s good for families with younger children. I personally could not imagine staying longer than 5 nights @ this property."
"Could not have been happier with our stay. Comfortable rooms, enough space for us all, friendly staff, great amenities, and very clean. The pool was amazing, the villa and grounds were pristine. Just an overall beautiful place. Can't wait to go back."
Our recent stay at the Westin Princeville Ocean Resort Villas was very pleasant. Our villa was lovely...clean and well appointed. The pools were nice and rarely crowded. Parking was not convenient because the closest lot was small and filled up fast. We usually had to park near the resort entrance and hike to our villa. The restaurants were very nice and all the staff were helpful.
"The Westin resort was great...the Fun Team made it AWESOME! A big ""thank you"" to Masa, Dereck and Jillian for playing many games of ping-pong with me. It helped pass the afternoons while my parents were lazy in the shade! - Bryce"
"This is a great place to getaway from the usual chaos of life. Its NOT a beach resort so its not badly overrun by children, teens, and party goers--if you want that vibe try Maui. but you can access the lovely local beaches (try Anini...More"
"The Westin Princeville is situated .atop a cliff, not near a beach where one would expect to step out of the Villa and relax in the sand just a few steps away. Infact one would have take a BUS that only runs on limited hours,...More"
"Although pretty pricey, the property is simply amazing. Rooms are small for a family unless you move up to a condo, but the pools, views, grounds etc. cannot be beat! It is definately a treat to stay there.More"
"We spent 2 nights at this hotel after 5 nights on the south shore during our honeymoon. We got off to a rough start. Upon checking into our room, we noticed that the carpet was wet and sticky. We called maintenance and they came up...More"
"I have stayed at the Westin in Napa and St. John and both were great experiences but my stay here was extremely dissapointung. Wait staff was rude, took forever to get service at the pool and what really got me is that they charge you...More"
"We had a wonderful stay here at The Westin. We stayed in a studio condo on the second floor with a view of the pool. The accomodations are really quite nice. We really had no major complaints. The unit has a full size refrigerator, a...More"
"It has been such a wonderful experience staying at The Westin. Everything is perfect! Will definitely come back again! Perfect service! Perfect View! Perfect food! Excellent! Keep up the good work and hope that the next time I am there, the service is still the...More"
I booked a package through Westin central booking. I was promised a free room upgrade if there were any available. That story changed upon my arrival. Any upgrades would involve 100 to 200 dollars a night increase. We stayed 4 nights in a studio.Inasmuch as...More
"Firstly, if you're a couple and are expecting excellent food (within the hotel or pool), and a great bar/bartender by the pool or within the hotel...it won't be here! If you want peace and quiet, not here as there are many children screaming with glee""...More"
"Brought my wife and kids here for first time as owners. The resort is nice and quiet, clean and it seems very secluded. My stay was marred by incredibly rude and unhelpful bar tender and one particular waitress. I'm of southeast Asian descent and these...More"
"I would've given this stay a higher rating. But at check-out when I told the manager about the bugs that we had in our room (coming out of the jets in our bath tub, the floor boards and on the ceiling), she couldn't even comp...More"
"This is the strangest place..........Hawaii and not by the ocean or beach. Typical corporate style condo, no character at all. Most rooms have no sea or mountain view, we looked over the car park. We complained and were offered similar rooms, we asked for the...More"
We showed up as a family of 22 that was supposed to have 4 of their 2 bedroom villas. We had booked through a travel agent and were supposed to be in close proximity to each other since there were 12 kids ranging in ages...More
"Fantastic property in the beautiful north shore of Kauai. Beautiful property close to Hanalei and gorgeous beaches. Delicious food and extremely polite, helpful staff. Grocery shopping is very close by. A great Foodland with terrific poke and sushi. Shuttle service to St Regis for the...More"
"We finished up a 7-day Hawaiian trip with 2 days here at the Westin. Overall, the property and rooms and great. We had the 1 bedroom suite and it was the perfect size. The couch in the living area was comfortable with a dining room...More"
"This was our 2nd visit to the resort, on Starwood's phenomenal 5-nt offer for $799, rental car and $75 resort credit included. We stayed the last week of July, our 3rd resort during a 12 nt trip to Kauai. Starwood doesn't oblige you to attend...More"
We were in building 5 on 2nd level. We had an ocean view but it was a small view. Our view was mostly other buildings. I assume the perfect views are reserved for owners of that property. The resort sits up high on a cliff...More
We took advantage of a remarkable offer from the Starwood hotel family that came with 5 nights + rental car + a resort credit. We had read up on the resort and knew it did not have direct beach access but we wanted to stay...More
"The Westin Princeville is the perfect location for a family reunion. There is so much to do for all ages. We had teens, a three year old and a set of 10 month old twins plus the parents and grand parents. It was a fabulous...More"
"We spent 5 nights at the Westin Princeville and found it to be lovely. Not full service, but it was like having your own little apartment in paradise. The rooms and facilities were lovely and we quite enjoyed our stay! We cooked most of our...More"
"We spent three nights at the Westin Princeville Ocean Resort Villas, and it was the highlight of our two week honeymoon on Maui/Kauai. The hotel itself is impeccable and gorgeous, and we were extremely impressed by the size and luxuriousness of our one bedroom villa....More"
We usually go to the Westin Villas in Maui since we can walk right out to the beach. While we enjoyed this resort we found the shuttle down to the St. Regis for beach access was a bit of a hassle in comparison. After a...More
This property is nice and about 5 years old. If you’re looking for a full service type of place this is not it - stay at the St. Regis down the street. Building 6 or 7 are the best places to stay - near the...More
To celebrate my wifes birhtday I had maddy organize a private dinner at poolside. This included a five course meal with wine pairing and private hula dance. The service was amazing. Alejandra our server was wonderful and made dinner really special. Our personal chef Eric...More
"We stayed at the Westin Princeville Villas last week and I was quite surprised to find that it did not have the same high quality feel of other Westin properties I've dealt with. The people we encountered at when booking the room, checking in and...More"
"Just spent 5 nights and wish we had booked a whole week. The staff were excellent from the concierge to the bellmen, wait staff and front desk. Everything we needed was handled perfectly. to enjoy this part of Kauai you should rent a car. Great...More"
My family stayed here for 5 nights and we enjoyed ever minute of it. I've never been so sad to check out of a property. We upgraded to a one bedroom and the extra space was very nice. Having a full kitchen was really fantastic...More
"Princeville overall is a great area... Been to Kauaii over 8 times... But this hotel/ condo has had the worst service ever. They overcharged for nights and then claimed that it was explained. They went to ""fix"" it and instead Mickey -moused the bill ......More"
"We own a time share here but could very well trade it every year; even though the flight over is very expensive we have to keep coming! We love the staff, the grounds, rooms, etc. In fact right now I am dreaming of the place!!...More"
When we drove up upon arrival I thought the entrance was a bit unassuming and my only thought was that I hoped I hadn't flown 10 hours to get a room with a view of the parking lot! Bingo-building 5 room 5201 and there was...More
"We spent 4 lovely nights at the Westin this July. We received a deal that allowed to get 1 night free, but even without it, this resort is substantially cheaper than many others in the Princeville area. The property is gorgeous--the pools are lovely, made...More"
"I am compelled to write a review for those who might be turned off by some of the more lukewarm reviews: this place is great. First of all the entire island is a gem but it is particularly beautify around the North shore: lush vegetation,...More"
This place is nothing short of wonderful. We were there for a week and enjoyed our stay and visit to Kauai immensely. The grounds are gorgeous and the villas are spacious and well equipped. Loved that there was a washer/dryer in the villa! We bbq'd...More
"This spot was a mixed bag. Staying longer or purchasing a package can reduce your overall cost. Research what kind of beach experience you want, because you will need to take a bus or car to get there from here (I am not counting nearby...More"
"When we first arrived, we were taken aback by the beautiful property and it's location. Checking in was seamless, our Front Desk Agent, Matthew was very friendly knowlegeable and helpful. He helped us with an upgrade without being too pushy. The room was beautiful, great...More"
Spent 5 nights at the Westin Princeville Resort Villas in mid-July. Overall very good property with great view and location for a Hawaiian vacation. It has the amenities and quality of a typical Westin hotel property right in the middle of Princeville on the bluff...More
Decent hotel right near the beautiful hanalei bay! Studio rooms are fine but fairly dated. Great infinity pools overlooking the ocean but overall an ok 4* but I've stayed in much better for less. Store on resort is pretty limited and your much better off...More
"We came to Kauai to celebrate our 20th Anniversary. Our first experience at a Westin property was awesome. Our concierge, Jana von Bormann, gave us a hospitable Hawaiian welcome. The Anniversary gift of a bottle of champagne was a big surprise. Our villa was perfect...More"
"My husband and I stayed here 6/5-6/11. We loved our garden studio room (and we did have an oceanview--it was just preceded by a parking lot -- but it didn't matter to us). Our room was spacious, the bath area was HUGE and wonderful (I...More"
We absolutely loved staying at the 1 bedroom villa this summer. Look For the Starwood Preferred Hotel packages.We got breakfast for free everyday. Our daughter slept on the queen size sofa sleeper and we had the specious villa overlooking the ocean. We are not timeshare...More
1 week stay in Bldg 4 (rooms 4103 and 4104) two bedroom villa. First time at this property but we believe this building location and partial view of the ocean facing the sunset are better than the majority of the other villas. The Westin was...More
"This is my 2nd time in the studio timeshare, first during Summer (6/25 7 nights) and I enjoyed this stay considerably more. We received daily cleaning service and were even given extra coffee dispenser refills. The kitchen is fairly well stocked but only one pot...More"
"We are owners at Westin Villas and this was out first stay on Kauai. It is a typical Westin property and very similar to the Villas on Maui, but without the beach access. Beach access is available at the nearby St Regis with all amenities....More"
Our family stayed for a week during July. They have 2 pools for adults and one large family pool area with 3 more pools. They do have a slide area in the pool and some other water toys. There is also pool side service for...More
"The resort sits up on a cliff bluff, therefore a short walk from any room will give you the best views in the area. Short drive to Hanalei and the beach and town there. A true tropical oasis. Cute little bar area for daily drinks....More"
My husband I just recently completed a week stay at the Westin. We are Starwood Vacation Owners and opted to use staroptions for our week stay. We were located on the second floor of building 3 in a studio. This space proved to be quite...More
"The Westin in Princeville is near numerous beaches, the Queen's Bath, and hiking trails, and has a fabulous view of the mountains. The rooms are clean and well equipment. The property has amazing areas for families. As a couple without kids, we very much enjoyed...More"
"Really enjoyed our stay, especially with the 5 night package w/ rental car. It doesn't feel too crowded and the pool by our room in bldg 2 was pretty quiet. Our concierge Judi Maxwell was just wonderful! I thought the check in meeting that was...More"
"Couldn't enjoy the morning walks on the beach but everything else was great!! Great pools, well kept property, kids activities, several bbq grills on the property to enjoy meal with breathtaking views of the ocean."
"Let me start by sharing the middle of our vacation was great. We had a wonderful one bedroom suite with a lovely ocean view. Now..the pros and cons Pros: *beautiful grounds *lovely room if you can get bldg 7, facing the ocean, bldg 6, or...More"
Used SPG points to book a five night stay (fifth night free) for a studio - our stay got off to a great start when we were upgraded to a one bedroom suite in building 5. The lanai faced the parking lot on the first...More
"This hotel had great service- from Concierge, housekeeping and both restaurants on the property. The gym was nice. The rooms have washers and dryers (which is a plus) and they provide detergent and dryer sheets for one load. The food at the restaurants was delicious....More"
"This was a terrific property. I am a Starwood property owner, so we were given an ideal location with excellent ocean views. Apparently they give the owners preferential treatment for location and special request. The property has three pools, a market and a nice restaurant...More"
We stayed at the Westin for our one week visit to Kauai. The Princeville/Hanalei area is for those that prefer less populated and more natural Kauai settings. The hotel rooms are actually condos of varying sizes. We had a one bedroom with washer/dryer - very...More
"My wife and I were visiting Kauai to get married and we chose to stay at the Westin for 9 nights during our stay. I was immediately impressed with the staff, the grounds, the room, and the level of service provided. We were treated very...More"
"Loved this property Utilzed the grills for many a sunset dinner. Cant wait to get back. Pleasant pool and hot tub options. Close proximity to beach, snorkle and some of the best hiking we have ever done. Mixed group on site, yes lots of children,...More"
"We stayed at the Westin for 8 days and loved it. Three pools, great rooms with full kitchens (in the one bedroom units), a washer and dryer, and a patio. One pool is overlooking the Pacific and has BBQ's with tables right there. We visited...More"
"Since we're coming from the east coast, we tend to go to Hawaii for at least 10 days - the plane time makes less than that seem rushed. And we tend to stay in villa-style places 'cuz who can eat out for two weeks straight?...More"
"Our second time at this resort, even more enjoyable than the first time last year, as we were more familiar with the area and resort amenities. We will definitely make this an annual experience. Our ""personal"" concierge, Tracey, was in contact with us pre arrival,...More"
This is a property not to be missed. Outstanding views of ocean and mountains. Very close to shopping center with grocery store. Villas are very clean and roomy. Property is beautiful throughout and service is great. Westin did a great job on this location.
"We had a wonderful vacation at this property! The front desk staff (Liela) worked so hard to find us just the right room - and she succeeded! The concierge ""Jennifer"" was so helpful and welcoming, and the pool waitress ""Melissa"" remembered our names from day...More"
"A relaxing resort to explore the North Shore. My hubby and I enjoyed our 6 nights here as part of our honeymoon. The rooms were comfortable and modern and were equiped with most things that we needed. The pools were great, although getting a chair...More"
"We’re long-time Marriott timeshare owners and rarely trade into another property, but were able to grab the Westin in Princeville, on the north shore of Kauai, the week before our regular trip to the Marriott Waiohai on the south shore. The Westin resort is beautiful...More"
"The grounds are beautiful perched a top a hill in Princeville. I stayed in a one bedroom and there was plenty of room, with a view overlooking the adult pool. It just really felt like paradise. There is beach access near the hotel entrance, down...More"
We stayed here during near the end of May 2013. Staff was excellent and very hospitable. Rooms were clean and we had no problems. Grilling poolside was a definite highlight and our view of the pool was great. My wife and our 20-month old son...More
Stayed at the hotel for 7 days had a wonderful experience. The staff are helpful and full of aloha spirit. It was my husbands birthday and my in-laws worked with staff to have a beautiful fruit basket delivered to our room. The views are amazing!...More
"I totally am going to return to this location again. It was amazing, I felt like royalty. Everyone there seemed like they were all going out of their way and trying to win us over. We got the best customer service from the staff here....More"
Beautiful resort! Loved hanging out poolside with the friendly waitress and delicious boat drinks and appetizers during happy hour! We also went to Nanea on site for dinner. Our friends got the 3 course catch of the day which looked really good. We got the...More
"We originally booked a studio package and when we arrived around 2 PM we were given the ""opportunity"" to upgrade to a one bedroom for an additional $100 per night if we didn't want to wait until 4 PM! Apparently they don't ""guarantee"" a room...More"
"With the exception of the early morning crowing of the roosters, this place is mostly quiet and relaxing. Unfortunately I was asked to wait far too long for a sub-standard suite, where the curtains were bedraggled and the view of the baking hot carpark facing...More"
"We love Princeville and love Kauai, but the rain can ruin your plans and for us, it rained 4 of the 6 days.. The first day it was beautiful, but that was arrival day, so didn't get to enjoy it too much. Our check in...More"
We stayed at this property through a timeshare exchange into a one bedroom unit. This is a very large property and the rooms were very nice. The property is located on a cliff along the coast but does not have immediate access to the ocean....More
We booked six months prior and requested an upper floor ocean view. Instead we got a bottom floor with a view of the grills. We complained but they said there were no higher rooms available and that others who booked further in advance were given...More
This was the nicest place we have ever stayed. The on sight dinning was good but not the best meal we had during our stay in Kauai. Our unit had a full kitchen and laundry facilities. The latter came in handy when my wife was...More
"We completely enjoyed our week at this Westin Resort! It was our first trip to Kauai, and we were not disappointed with the island or the resort. Even though the property was full during our stay, it never felt crowded. Our stay was stress free...More"
"We used 2 connecting condos May 2013. One condo with a king bed and full kitchen, the other with a double bed, pull out sofa, and kitchenette. Maybe if we had had a promotion like some of the other reviewers I would have liked the...More"
"We just finished our every other year timeshare stay. This is our favorite property and we look forward to our Kauai getaway. The resort is very user friendly and all of our needs were met. We had a few minor problems with our Villa, but...More"
We really liked this resort. We traded with Interval International. We stayed in the 3rd building on the 1st floor and had a nice ocean view. We had a 2 bedroom. The staff was VERY attentive and always made sure that we got what we...More
"We previously have stayed at the Westin Kaanapali Ocean resorts and really loved it. We received a promotion for this property and my husband had never been to Kauai, so it was a great opportunity for us. We stay in a studio which is perfect...More"
"We recently stayed at this property using a promotion package that we were offered by Westin. This is a beautiful property overlooking the ocean with clean pools, spas, outdoor grills and a pool bar, etc. Our room was along one of the holes on the...More"
"This place was OK, but it's not a Westin hotel. It's important to understand before you go that this is a time-share property with a Westin name, so you will not receive resort type amenities-- maid service came once in our five day stay (and...More"
"The timeshare 2 BR is beautifully decorated. Outdoor grills are excellent, although I don't understand why they didn't put ovens in the units. It's hard to cook with just a microwave and cooktop. We did use the ""grill"" setting on the microwave to brown vegetables...More"
I have long been a fan of Westin hotels and resorts so looked forward to the westrin Princeville where we spent four nights in early May. The resort presents well in its appealing north shore location. Check-in was slow and our room was not ready...More
"It is located in a beautiful part of the island, but it isn't green and lush without rain! The rest of the island can be very sunny at the same time it is so overcast and rainy here. The staff was excellent and the fitness...More"
I am a travel agent and have the opportunity to visit many properties in Hawaii. We just returned from a stay on Kauai and loved the set up and comfort of these condos! They are very clean and the decor is up-to-date and beautiful! My...More
We normally stay on the drier end of Kauai but decided to try this resort because of an offer for a free room (with no requirement to attend a time share presentation) from Westin. After traveling 11 hours we were greeted with a lengthy and...More
"First of all, the staff at this Westin is fantastic. Jana, in particular, is awesome. Having said that, if I were to stay again in Kauai, I would more than likely stay somewhere near Kapaa, only because of where it's situated on the island. If...More"
This is a very nice hotel. Truly a 4 star resort. We stayed in a suite with full kitchen and it was great for our family with 2 kids. The location is best if you stay in the Summer because the beach on the north...More
"We went to Kauai for the first time this year and were so taken with the island, we already have another trip planned for November!! We stayed at the Westin in Princeville, and true to the Westin style, it was a wonderful place to stay....More"
We just returned from the Westin in Princeville. We had a great week with perfect weather! We stayed in the full 2 bedroom villa in building 5 on the second (top) floor. I had requested other buildings but it turned out that this was absolutely...More
"We are owners and took advantage of the new ability to bank points in the SPG system to be able to come here for a week and Maui for a week. We thought Maui was good but for us this was amazing. Buildings, grounds and...More"
Beautiful resort for relaxing on the north shore on Kauai. This was a timeshare exchange for us and not our home resort. All the comforts of home and then some. Staff is top notch and everyone is attentive. Would definately stay here again. Golf is...More
"This was a timeshare exchange. We have probably exchanged about a dozen times to many beach locations (Maui, Mexico and Caribbean) and for a resort experience, this is the best place we have ever stayed. Also, by staying at the Westin, you have access to...More"
"We arrived on Sunday and were greeted by our personal concierge, Jennifer. She was a wealth of information and very welcoming. She followed our lead in helping us decide what to do, and supported our decision to roam only on the North Shore. The resort...More"
"This resort is for people that want to get away from the tourist scene, slow things down, enjoy the scenery that the North side provides, and just relax with the family. Any room you get, whether it be a studio, 1 bedroom, or 2 bedroom...More"
"I stayed at the Westin Princeville in April 2013 while on holiday I chose the Westin because of its location, its amenities (e.g., pool) and SPG points. Including in my $320/night rate was the daily use of a compact rental car - a very nice...More"
"The Westin Pool in Kauai is awesome! The first time I saw it, I wanted to stay there. I went with my family for spring break, but we didn’t stay there. We just went to the pool. The Westin is an ocean view hotel with...More"
"When looking for a place to forget all your problems the place to go is Kauai Hawaii. I started going to the perfect garden island with the famous Sleeping Giant landmark in 1986. I usually stay in the Kapaa area, but on my most recent...More"
"This is an excellent resort to relax at or for touring the north shore of Kauai. The villas are new and fully equipped. Full size refrigerator, washer, dryer, range, coffee maker, toaster, etc. Beautiful view overlooking the Prince golf course, ocean, and the Na Pali...More"
"The Westin Princeville Ocean Resort Villas service levels were remarkable. From the moment you enter the porte cochere to the beautiful rooms and appointments throughout, you will be able to appreciate Kauai resorting at its best. Perfect for families, economic with a high end resort...More"
For couples looking for a nice quite place to kick back and relax the Westin Princevile is for you. It is great for kids also but not as action packed as the Westin Resorts on Maui. Agree with other reviews in that in the winter...More
"Very relaxing resort and amenities. Nice pools and lounging areas. Unfortunately, there is no direct beach access. However, staying at the resort allows you to access the beach at the St. Regis and a free shuttle service runs to and from both facilities. Facility is...More"
"Our trip here came as an offer from SPG as a thank you for being a loyal gold member. Turns out it was a promotion to pitch timeshares. The room was OK, nothing close to what I have come to expect from a Westin. Housekeeping...More"
"The Westin Princeville Ocean Resort is a very relaxing resort. It isn't right on the beach, but you can get beautiful ocean views from atop the cliff. You can access the beach from a short hike just down a trail that is right off one...More"
"We stayed in a 2 bedroom lockoff villa with 3 young boys, 2 grandparents, 1 great grandmother, and 1 great aunt. From the perspective of having young children with us: PROS: 1) There is a kids club so you can drop off the kids for...More"
"We just returned from the Westin Princeville Ocean Resort, and would definitely stay there again. The rooms were lovely, the staff was lovely, and the facilities were great. Washer and drier means we were able to pack 1/2 of what we would normally need, and...More"
"This was our first visit to Kauai, having been to the Maui resort twice before. It's quite different from Maui... it's quieter, more mellow and just extremely relaxing. If you want ""hot and happening"" then head somewhere else. There is no direct beach access so...More"
"This is a great resort for the money. We stayed in a one bedroom updated suite. Beautiful interior, granite countertops, full kitchen, whirlpool tub with separate shower. Good size balcony. Did not have the ocean view room. Friendly staff. We were approached about a time...More"
"This hotel was great. The rooms were spacious, had a full size kitchen (we were upgraded to a 1 bedroom upon arrival), and was very nice. We were in building 5, which was centrally located. Save money by grilling fish or steak on the many...More"
"We checked into the St. Regis and were offered a tour of the Westin Ocean Resorts. While we are not usually people to look at a time share, the Westin time shares seem like a pretty good value. We told them when we went no...More"
"This is an excellent resort, just as you would expect from the Westin. The rooms, the grounds and the location (Princeville) are all very wonderful, surrounded by beautiful views of the Island and the mountains. The only drawback here is the lack of beach access...More"
Nice place but if I am comparing this place to the Westin Villas on Maui. The Westin Villas on Maui are much nicer. There you feel more like you are at a resort. Here it feels more like you rented a nice condo. Also the...More
"Stayed here for 5 days/4 nights and we really enjoyed the property and all of the amenities. We had a studio with a small kitchen, perfect for just two folks. Property is situation above the ocean and you do need to take a hike to...More"
"Spent our week here on and believe it is the best one we've stayed at so far. The hotel is on a cliff, but oceanfront with a wonderful view! You can see whales from here. The rooms have a very tasteful, not overly done Polynesian...More"
"We found the Westin villas in Princeville to be an absolutely comfortable, no-hassle, completely convenient jumping-off point for a go-out-and-do-things vacation. Having stayed at other Westin Villa properties this one is exactly as you'd expect: heavenly beds, well stocked kitchen/laundry, good housekeeping, convenient restaurant and...More"
"Just returned from vacation. Villas were as expected, similar to the Westin Ka'anapali Ocean Resort Villas, however, property is much smaller. We had an ocean front ground floor villa which we liked, however, if you want to eat outside or if you don't like ducks...More"
We booked our trip in September 2012 for March 2013 and tried to avoid Easter break but somehow we messed up and were there in the middle (Wed to Wed) of both Easter break weeks so there were a ton of kids. It wasn't all...More
"We own a the Westin Maui so have high expectations as to what the Westin vacation ownership experience is about. While this property is nice, it just did not have that special feeling you get when you walk in at Maui. The lobby is rather...More"
"Just got back from Kauai, very happy with our trip but some suggestions: Westin is in princeville the rainiest part of the island. It did rain a lot every single day.The timeshare apt are very comfy but we couldnt just spend everyday inside So be...More"
"How can anyone feel good about a hotel that costs $320 a day, plus taxes and fees, when ""the day"" is 18 hours long. Asked about this, the embarrassed desk-clerk granted me a ""late check-out"" of 11 a.m. (I wasn't grateful.) Once you get past...More"
"Had an opportunity to visit here on one of the Westin Introductory packages. We found the villas/condos to be very clean and comfortable. We have stayed at their ""resort and spa"" type accomodations in the past. We felt this particular location is very isolated. We...More"
"Our review would have been four circles, but at check-in they tried to stick us with a previously undisclosed $13/day fee. Fans of ""Spinal Tap"" would appreciate the explanation that, since there was no ""resort fee"" we should happily fork over an extra $104-eight day...More"
"We are vacation owners and this was our first time trading for the 2 bedroom lock-off at Westin Princeville. We loved our room on the third floor in building 3! A beautiful panoramic view of the lobby building, main pool, beautiful mountain in the distance,...More"
We stayed at the Westin after spending a few amazing days on the south shore. Our experience in this resort was good but not breathtaking. The pools are very shallow and the service was acceptable. We did not feel that the personnel cared about making...More
Beautiful Resort What a great time we all had. The property is just beautiful and well maintained. Take a walk around and enjoy the spectacular ocean views. We were able to watch the whales during our recent visit from the rear pool area (great location...More
"We stayed at the Westin in a 1 bedroom villa on March 12-14 to spend some time on the North Shore.  Here's what you need to know: The Good: relatively spacious suites, very large bathroom with jetted tub, amazing water pressure in dual shower head...More"
"I will start by saying that we had visited Hawaii, Maui to be exact, six years ago and really hated it. It was full of tourists and the horrible honeymooners. If I heard a conversation at breakfast about how one of them didn't know that...More"
We were quite disappointed when we found out that the beach access was a steep 10 minute trail hike to the beach. The resort was beautiful and our room was even better. The resort lacks in places to eat though. They only have one restaurant...More
"First off, I really like the location of this hotel. I wanted to hike the Na Pali coast, spend some time in Hanalei and go to the beach. While there is no beach on premise, Anini beach is a short walk down the trail behind...More"
"My wife and I stayed at this property on a Pleasant Holidays package during part of our honeymoon in October 2012. We were greatly impressed by the friendly lobby staff, concierge assistance, and the complimentary bottle of wine we received. The Westin is situated on...More"
"We stayed in a 1 Bedroom studio in Bldg 3 for a week Feb 16-23, 2013. Loved it! Small kitchen area, but great view of the ocean. Bed and bath were good. Some wasted space as you enter the unit, but if we'd had beach...More"
oh my! our second time at this resort and it never disappoints. it has an amazing location perfect for my surfer husband. the pool is perfect for relaxation - although they need more waitstaff - especially for the side pools which the waitress claimed to...More
"We had a 1 Bedroom suite. Pros: Beautiful room with lots of amenities- good soaps, dish washing detergent, good room WiFi, 2 TV's Very good Westin bed and sheets, nice comfortable bathroom robes. Nice and helpful hotel staff. Cons: One simply doesn't travel across the...More"
"This was one of the better Westins we have experienced. The room (1-br suite) was immaculate and large. It also was nice to have a kitchen, which allowed us avoid wasting money at touristy restaurants and bars, and laundry facilities in the suite. Overall, the...More"
"More than I usually spend on a hotel, but definitely worth it. Beautiful grounds and pool. They have waiters providing drinks and snacks by the pool area. Very nice restaurant with great wine pairings. Delicious tropical drinks. The room was clean and very nicely decorated....More"
It was great to choose this location for our first time in kauai. This area is still has not been fully invaded by high rise hotels and huge developments. There are plenty of small businesses which cater to the visitors. Westin was a great choice....More
"We reserved our 1 bedroom unit 3 months in advance & I guess as owners we were expecting a better view room. Although the room we received was nice, there were others that sat empty that offered a better view. The bathroom is over-sized that...More"
My wife and I just returned from the Westin Princeville Oceans Resort Villas and the best vacation we have ever had. We had a great room overlooking the ocean. The food was delicious both at Nanea and at the pool bar. But the people were...More
"We stayed at this property through a promotional package that included 5 nights in a studio room, credit for car rental, and a resort credit. We would certainly stay here again if offered the same package. The room had a lovely ""island"" view, which for...More"
This is a place to go if you have more money then brains. Why would you design a beautiful resort so the the individuals on the first floor have no privacy. Kids run by your 4 x 6 slab. Anyone that does not use the...More
"Got a great deal for 6d/5n for $798 (with 6d car rental included) through SPG as part of previewing their time share opportunity at this location. We stayed in a studio. At check-in, they tried to up-charge us to a one bedroom, but we declined...More"
"Excellent resort, with some of the nicest rooms I've ever seen. I thought the whole place was a good deal for what I spent. The staff were friendly and helpful. Except someone stole my iPod out of my room.More"
We had a 4 night stay in a studio villa and were both very happy with our stay. The grounds and pool areas were beautiful and the foyer and restaurants were very much in keeping with the Princeville area. The valet guys were great -...More
Very nice rooms with full kitchens and everything is well maintained. I took advantage of the free valet parking and the bell staff is great delivering stuff to and from the room. It was nice to take advantage of the free access to the St....More
"The Westin is a completely average hotel at best, with many shortcomings. We stayed here on our honeymoon in January (only for a small portion of the trip, thank God!), and were brought to laughter at the poor quality of the experience of staying here....More"
"Classy lock-off suites with views to die for. BBQ stations throughout, along with multiple pools allow choices for the property bound traveler. The location is perfect for nearby Honalei Bay beaches, horseback riding, heliocopter rides, excellent dining and hiking choices. Early morning and late day...More"
"We are owners of a two bedroom lock off. The property, facilities, service and amenities exceeded expectations. Great on site restaurant although we are happy grilling fresh dish outside. Can't wait to return. Westin Vacation Ownerships always delivery an outstanding experience. Make sure to stock...More"
"We were placed in a very nice one bedroom lockoff that ""overlooked"" the golf course and parking lot that apparently there were some tricks to find a spot in. Routinely we had to carry luggage and groceries from adjacent parking lots, but that was a...More"
We stayed in a timeshare near by. We found that the food on the north end of the Island was expensive and not worth the price. Except for the Westin. The Manager of the restaurant was tremendous and the service was what you would expect...More
